ID;NOM;TYPE;PROP_VEGE_HAUTE;ADRESSE;ARRONDISSEMENT;OUVERTURE;OUVERTURE_24H;OUVERTURE_CANICULE;HORAIRES_LUNDI;HORAIRES_MARDI;HORAIRES_MERCREDI;HORAIRES_JEUDI;HORAIRES_VENDREDI;HORAIRES_SAMEDI;HORAIRES_DIMANCHE;LATITUDE;LONGITUDE
880;PROMENADE RUE D'AUBERVILLIERS;Promenades ouvertes;10.0;166 RUE D' AUBERVILLIERS;75019;;Non;Non;;;;;;;;48.8946753136;2.37082047542
881;JARDIN DES MARTYRS JUIFS;Promenades ouvertes;9.299125;12 QU GRENELLE;75015;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8537878829;2.28740631914
882;JARDINS D'IMMEUBLES PORTE DE VINCENNES SUD (DIT DELAPORTE);Promenades ouvertes;52.633089;124 RUE LAGNY;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.848084393;2.41381576772
883;SQUARE SAMUEL ROUSSEAU;Promenades ouvertes;28.505404000000002;28 RUE LAS CASES;75007;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8590307732;2.3197100816
884;SQUARE PIERRE JOSEPH REDOUTE;Promenades ouvertes;44.788651;132 B RUE CHARONNE;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8549335858;2.38827338326
885;SQUARE ALESIA-RIDDER;Promenades ouvertes;47.888757;209 RUE ALESIA;75014;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8317889116;2.31319363956
886;HIPPODROME D'AUTEUIL, PELOUSE C;Promenades ouvertes;0.552214;3  ROUTE D' AUTEUIL AUX LACS;75016;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8556788332;2.25957364597
887;SQUARE LAURENT PRACHE;Promenades ouvertes;37.19824;15 RUE ABBAYE;75006;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8542586555;2.33393894465
888;SQUARE MARIE CURIE;Promenades ouvertes;45.639695;29 BD HOPITAL;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8407357931;2.36316371248
889;SQUARE CLAUDE DEBUSSY;Promenades ouvertes;15.367833000000001;49 AV MARECHAL FAYOLLE;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8670029693;2.27086250555
890;SEPE Chesnaie, annexe;Bois;12.981221000000001;118 X Route de la Pyramide;75012;;Non;Non;;;;;;;;48.8382097542;2.43980584841
891;SQUARE GASTON BATY;Promenades ouvertes;72.69790400000001;2 RUE MAINE;75014;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8407751245;2.3235933959
892;Hippodrome de Longchamp;Bois;7.475505;Route des Tribunes;75016;;Non;Non;;;;;;;;;
893;;;;;;;;;;;;;;;;;
894;Bois de Boulogne;Bois;74.123705;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
895;;;;;;;;;;;;;;;;;
896;;;;;;;;;;;;;;;;;
897;PROMENADE JANE ET PAULETTE NARDAL;Promenades ouvertes;40.0;98 RUE DIDOT;75014;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8274521186;2.31289372375
898;Bois de Boulogne;Bois;67.12616;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8748164163;2.26158655184
899;SQUARE HENRY BATAILLE;Promenades ouvertes;13.399159;66 BD SUCHET;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8552038452;2.26255251652
900;Bois de Vincennes;Bois;65.258502;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8367160962;2.42266530392
901;Bois de Vincennes;Bois;85.224332;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.837701138;2.45612079438
902;Bois de Vincennes;Bois;7.771952;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8199721149;2.45200323729
903;JARDIN DE L'AVENUE FOCH - PELOUSE 14;Promenades ouvertes;23.49918;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
904;;;;;;;;;;;;;;;;;
905;PROMENADE PC16 (PETITE CEINTURE);Promenades ouvertes;72.890483;55 RUE RAFFET;75016;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8539650339;2.26368169837
906;SQUARE EUGENE THOMAS;Promenades ouvertes;29.709984;187 T RUE CHARENTON;75012;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8411723665;2.38762561865
907;Bois de Vincennes;Bois;89.070945;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8295766968;2.42863223438
908;JARDIN BENOIT FRACHON;Promenades ouvertes;31.688064;1 AV BENOIT FRACHON;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8534532581;2.41514819699
909;SQUARE DU DOCTEUR VARIOT;Promenades ouvertes;37.070439;162 AV GAMBETTA;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8761611115;2.4066209729
910;Les Terrains de Rugby de l'ACBB;Bois;5.84204;Route de la Seine à la Butte Mortemart;75016;;Non;Non;;;;;;;;48.8544749885;2.2282405809
911;Bois de Vincennes;Bois;41.87686;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.819073969;2.45711849804
912;PLATE BANDE DE LA RUE DES BERNARDINS;Jardinets décoratifs;28.096384;4   RUE DES BERNARDINS;75005;;Non;Non;;;;;;;;48.8508701168;2.35100877547
913;JARDINET DU BOULEVARD VINCENT AURIOL;Jardinets décoratifs;18.390607;183 V BOULEVARD VINCENT AURIOL;75013;;Non;Non;;;;;;;;48.8315976543;2.35806088599
914;DECORATION DE LA PLACE ALPHONSE DEVILLE;Décorations sur la voie publique;20.905794;1   PLACE ALPHONSE DEVILLE;75006;;Non;Non;;;;;;;;48.8503861519;2.32743571196
915;PROMENADE DE L'ALLEE DU SEMINAIRE - JEAN-JACQUES OLIER;Promenades ouvertes;33.647409;77 A RUE BONAPARTE;75006;;Oui;Non;;;;;;;;48.8491061637;2.33294723111
916;JARDIN DE L'AVENUE FOCH - PELOUSE 17;Promenades ouvertes;17.584455000000002;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
917;;;;;;;;;;;;;;;;;
918;;;;;;;;;;;;;;;;;
919;SQUARE DE LA PLACE DAUPHINE;Promenades ouvertes;32.636179;2 PL DAUPHINE;75001;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.85650671;2.342578051
920;JARDIN DE NOTRE DAME DE FATIMA;Promenades ouvertes;89.78497899999999;44 BD SERURIER;75019;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8788120993;2.40263772261
921;MAIL MARCEL ACHARD;Promenades ouvertes;38.243819;6 PL MARCEL ACHARD;75019;;Non;Non;;;;;;;;48.8733824277;2.37668485189
922;JARDINS D'IMMEUBLES PORTE DE VINCENNES NORD (DIT CRISTINO GARCIA);Promenades ouvertes;23.43207;115 RUE LAGNY;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.849588157;2.4137590885
923;JARDIN DE LA PLACE SOUHAM;Promenades ouvertes;34.128828999999996;5 PL SOUHAM;75013;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8287356455;2.36786506394
924;Bois de Vincennes;Bois;94.620236;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8280518013;2.43002225147
925;Bois de Vincennes;Bois;61.735189;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8189527917;2.4507383567
926;SQUARE SAINT-BERNARD - SAID BOUZIRI;Promenades ouvertes;70.14614999999999;16 RUE AFFRE;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.886133788;2.35606598575
927;COULEE VERTE RENE DUMONT - PROMENADE DU VIADUC DES ARTS;Promenades ouvertes;23.006293;113 AV DAUMESNIL;75012;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8459912947;2.37858243725
928;Annexe Cercle de L'Etrier;Bois;24.835136;157 w Route de Suresnes;75016;;Non;Non;;;;;;;;48.8718234413;2.27233166177
929;Blockhaus Fayolle;Bois;20.479369;50 Avenue du Maréchal Fayolle;75016;;Non;Non;;;;;;;;48.8679913752;2.27039312337
930;JARDIN DE L'AVENUE FOCH - PELOUSE 07;Promenades ouvertes;32.616275;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
931;;;;;;;;;;;;;;;;;
932;;;;;;;;;;;;;;;;;
933;SQUARE RAOUL NORDLING;Promenades ouvertes;37.66344;32 RUE SAINT BERNARD;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8526579985;2.38156881978
934;SQUARE ULYSSE TRELAT;Promenades ouvertes;16.59937;112 RUE REGNAULT;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8230969451;2.36779016242
935;APNLE;Bois;12.455597000000001;9 w Chemin de l'Abbaye;75016;;Non;Non;;;;;;;;48.8662678857;2.23394407928
936;Manège Baby Bateau;Bois;0.0;29 Route de Ceinture du Lac Daumesnil;75012;;Non;Non;;;;;;;;48.8328391623;2.41410519833
937;Location de barques du Lac Daumesnil;Bois;23.386340999999998;43 Route de Ceinture du Lac Daumesnil;75012;;Non;Non;;;;;;;;48.83290922;2.40976985781
938;Les îles du Lac Inférieur;Bois;29.452866999999998;31 w Chemin de Ceinture du Lac Inférieur;75016;;Non;Non;;;;;;;;48.863453808;2.26025036047
939;Gare RATP de Joinville Le Pont;Bois;25.16501;Bois de Vincennes;75012;;Non;Non;;;;;;;;48.8219827284;2.46382997959
940;JARDIN DES CENDRIERS (DIT DES AMANDIERS);Promenades ouvertes;43.719204;30 RUE DURIS;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8658837168;2.38823733258
941;JARDIN NATUREL-PIERRE EMMANUEL;Promenades ouvertes;71.071296;114 RUE REUNION;75020;;Non;Non;;;;;;;;48.8588793999;2.39933411939
942;SQUARE PAUL GILOT;Promenades ouvertes;55.882034999999995;38 B RUE CONVENTION;75015;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8440821224;2.2804596455
943;SQUARE DU TCHAD;Promenades ouvertes;14.306409;8 AV GENERAL SARRAIL;75016;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8462506578;2.25557004807
944;SQUARE THOMAS JEFFERSON;Promenades ouvertes;23.445415;1 PL ETATS UNIS;75016;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8679688038;2.29424620129
945;SQUARE CARLO SARRABEZOLLES;Promenades ouvertes;29.977926;1 RUE RENE RAVAUD;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;;
946;;;;;;;;;;;;;;;;;
947;JARDIN DU 62 AU 68 RUE D'ALLERAY;Promenades ouvertes;70.889069;62 RUE ALLERAY;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8360474713;2.30497952764
948;SQUARE DE LA RUE RENE BINET;Promenades ouvertes;52.69541600000001;42 RUE RENE BINET;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.89972992;2.33833956224
949;Bois de Boulogne;Bois;76.695278;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8545678951;2.24628592124
950;JARDIN DE LA GARE DE REUILLY;Promenades ouvertes;51.258068;15 ALL VIVALDI;75012;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8409597623;2.39234639606
951;JARDIN SAINT-VINCENT;Promenades ouvertes;79.10399;17 RUE SAINT VINCENT;75018;;Non;Non;;;;;;;;48.8882641846;2.3411579182
952;JARDIN FRANCOISE HELENE JOURDA;Promenades ouvertes;0.0;20 Q RUE DEPARTEMENT;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8866187938;2.36221433484
953;SQUARE BARYE;Promenades ouvertes;34.083175;2 BD HENRI 4;75004;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8499483687;2.35981894503
954;Bois de Vincennes;Bois;80.99391700000001;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8391782813;2.45361755214
955;PROMENADE PEREIRE - GUERSANT / TERNES;Promenades ouvertes;19.382987;82 B AV TERNES;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8805295944;2.28906226636
956;SQUARE PAUL PARAY;Promenades ouvertes;23.254082;24 RUE CHRISTINE PISAN;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8897625852;2.30809971317
957;JARDIN DES GRANDS MOULINS - ABBE PIERRE - JARDIN CENTRAL;Promenades ouvertes;0.215388;25 RUE THOMAS MANN;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.829283262;2.38017155927
958;PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE;Promenades ouvertes;32.863039;1 RUE BONNE;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8878089093;2.34372940957
959;SQUARE HENRI ET ACHILLE DUCHENE;Promenades ouvertes;19.405693000000003;148 RUE VERCINGETORIX;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8322866401;2.31029542296
960;SQUARE ALEXANDRE LUQUET;Promenades ouvertes;42.257191;2 RUE TRANSVAAL;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8713007126;2.38661371897
961;SQUARE ROGER COQUOIN;Promenades ouvertes;48.248259;14 AV FERDINAND BUISSON;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8361455355;2.25497244865
962;BERNARD LAFAY (C3);Promenades ouvertes;31.629104;8 BD REIMS;75017;Ouvert;Oui;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8916413955;2.29936386304
963;Société de Jeux de Boules de Passy;Bois;40.942608;39 Avenue de Saint Cloud;75016;;Non;Non;;;;;;;;48.8570305282;2.25203599903
964;Bois de Vincennes;Bois;68.907736;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8302283434;2.43487664441
965;CIMETIERE DE GRENELLE;Cimetières;16.230216;174, rue Saint-Charles;75015;Ouvert;Non;Non;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:30 - 12:00;09:00 - 12:00;48.8413301517;2.27975726717
966;SQUARE BELA BARTOK;Promenades ouvertes;38.472079;26 PL BRAZZAVILLE;75015;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8510252088;2.28568815909
967;Les Jardins de Bagatelle;Bois;12.562382999999999;1 X Route de Sèvres à Neuilly;75016;;Non;Non;;;;;;;;48.8700403881;2.24604756805
968;ARCHIPEL DES BERGES DE LA SEINE - NIKI DE SAINT-PHALLE;Promenades ouvertes;0.0;2 W PORT DU GROS CAILLOU;75007;Ouvert;Non;Non;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;48.8631132569;2.30465622917
969;LIAISON FOUGÈRES FLEURY;Promenades ouvertes;17.982153;54   RUE LE VAU;75020;;Non;Non;;;;;;;;48.8712291279;2.4118069753
970;ILE DE REUILLY;Promenades ouvertes;36.975495;25 W ROUTE DE CEINTURE DU LAC DAUMESNIL;75012;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;48.8307200415;2.41393196218
971;Jardin d'immeubles de la porte de Bagnolet;Promenades ouvertes;44.711463;7 RUE HENRI DUVERNOIS;75020;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8640411129;2.41172287694
972;SQUARE DANIELLE MITTERAND;Promenades ouvertes;34.776358;20 RUE BIEVRE;75005;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8505908514;2.35002365052
973;SQUARE FERDINAND BRUNOT;Promenades ouvertes;44.815005;24 T RUE MOUTON DUVERNET;75014;Ouvert;Non;Oui;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8325508162;2.32658695805
974;JARDIN FRANCOISE GIROUD;Promenades ouvertes;0.682021;4 PL ITALIE;75013;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8314279389;2.35557714947
975;SQUARE DE LA PLACE DE L'ABBE GEORGES HENOCQUE;Promenades ouvertes;70.140711;1 PL ABBE GEORGES HENOCQUE;75013;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8238388788;2.35330486819
976;JARDIN DE L'HOTEL DE SENS;Promenades ouvertes;10.0;8 RUE DES NONNAINS D'HYERES;75004;Ouvert;Non;Non;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;09:00 - 18:20;09:00 - 18:20;48.8536275772;2.35847794764
977;SQUARE OLIVIER NOYER - LEONIDAS;Promenades ouvertes;71.74469599999999;7 RUE LEONIDAS;75014;;Non;Non;;;;;;;;48.8308870561;2.32238432044
978;SQUARE DE LA RUE BURQ;Promenades ouvertes;31.919564;14 RUE BURQ;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8864254928;2.33698076466
979;Bois de Boulogne;Bois;84.12507599999999;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
980;;;;;;;;;;;;;;;;;
981;Bois de Boulogne;Bois;56.808446;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8663015922;2.23317096604
982;Bois de Boulogne;Bois;43.247996;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
983;;;;;;;;;;;;;;;;;
984;Bois de Vincennes;Bois;53.803031000000004;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8342864672;2.44468271711
985;Bois de Boulogne;Bois;53.14370900000001;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
986;;;;;;;;;;;;;;;;;
987;JARDIN JAN DOORNIK;Promenades ouvertes;2.449931;27 BD FLANDRIN;75016;;Non;Non;;;;;;;;48.8676055578;2.27318458883
988;SQUARE DU PASSAGE MONCEY;Promenades ouvertes;0.8861819999999999;37 B AV SAINT OUEN;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8900077508;2.32574135896
989;SQUARE DE L'OISEAU LUNAIRE;Promenades ouvertes;29.870363;51 RUE BLOMET;75015;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8420507688;2.30540966256
990;Bois de Vincennes;Bois;90.98643200000001;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8352184238;2.45434220589
991;JARDIN DE L'HOPITAL SAINT-LOUIS;Promenades ouvertes;60.00000000000001;40 RUE BICHAT;75010;Ouvert;Non;Non;11:00 - 18:00;11:00 - 18:00;11:00 - 18:00;11:00 - 18:00;11:00 - 18:00;11:00 - 18:00;11:00 - 18:00;48.8732982386;2.36754915891
992;JARDIN MARTHA  DESRUMAUX;Promenades ouvertes;40.0;20 RUE DE REUILLY;75012;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8485365586;2.38517099918
993;PROMENADE PEREIRE - LAUGIER / BAYEN;Promenades ouvertes;11.607636000000001;51 RUE LAUGIER;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8825269395;2.2927239475
994;SQUARE AMADOU HAMPATE BA;Promenades ouvertes;0.0;19 RUE BOY ZELENSKI;75010;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.877566214;2.36823039923
995;Bois de Vincennes;Bois;45.814479999999996;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8227409666;2.46290040482
996;Bois de Vincennes;Bois;64.571062;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8446621382;2.44427657097
